STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       5705;2026041418;    1;   11.4;  68.0;eor
       5705;2026041500;    1;    8.2;  87.0;eor
       5705;2026041506;    1;    6.8;  86.0;eor
       5705;2026041512;    1;   15.4;  55.0;eor
       5705;2026041518;    1;   14.4;  69.0;eor
       5705;2026041600;    1;   10.4;  87.0;eor
       5705;2026041606;    1;   10.4;  85.0;eor
       5705;2026041612;    1;   17.8;  56.0;eor
       5705;2026041618;    1;   17.3;  54.0;eor
       5705;2026041700;    1;   11.0;  85.0;eor
       5705;2026041706;    1;    9.1;  87.0;eor
       5705;2026041712;    1;   20.3;  41.0;eor
       5705;2026041718;    1;   19.2;  42.0;eor
       5705;2026041800;    1;   11.7;  78.0;eor
       5705;2026041806;    1;   10.0;  88.0;eor
       5705;2026041812;    1;   21.4;  37.0;eor
       5705;2026041818;    1;   18.8;  52.0;eor
       5705;2026041900;    1;   12.4;  83.0;eor
       5705;2026041906;    1;    9.9;  93.0;eor
       5705;2026041912;    1;   12.8;  69.0;eor
       5705;2026041918;    1;   12.4;  50.0;eor
       5705;2026042000;    1;    6.4;  82.0;eor
       5705;2026042006;    1;    6.0;  80.0;eor
       5705;2026042012;    1;   13.1;  47.0;eor
       5705;2026042018;    1;   11.0;  50.0;eor
       5705;2026042100;    1;    6.6;  77.0;eor
       5705;2026042106;    1;    6.8;  81.0;eor
       5705;2026042112;    1;   13.4;  52.0;eor
       5705;2026042118;    1;   10.6;  47.0;eor
       5705;2026042200;    1;    4.9;  70.0;eor
       5705;2026042206;    1;    5.5;  65.0;eor
       5705;2026042212;    1;   15.1;  32.0;eor
       5705;2026042218;    1;   13.9;  36.0;eor
       5705;2026042300;    1;    4.8;  70.0;eor
       5705;2026042306;    1;    3.9;  77.0;eor
       5705;2026042312;    1;   18.7;  22.0;eor
       5705;2026042318;    1;   18.0;  25.0;eor
       5705;2026042400;    1;    9.3;  51.0;eor
       5705;2026042406;    1;    5.4;  70.0;eor
       5705;2026042412;    1;   19.4;  26.0;eor
       5705;2026042418;    1;   18.2;  29.0;eor
       5705;2026042500;    1;    8.9;  66.0;eor
       5705;2026042506;    1;    6.1;  76.0;eor
       5705;2026042512;    1;   19.1;  31.0;eor
       5705;2026042518;    1;   18.3;  22.0;eor
       5705;2026042600;    1;    9.9;  50.0;eor
       5705;2026042606;    1;    8.3;  60.0;eor
       5705;2026042612;    1;   14.6;  29.0;eor
       5705;2026042618;    1;   14.4;  37.0;eor
       5705;2026042700;    1;    6.5;  65.0;eor
       5705;2026042706;    1;    6.5;  64.0;eor
       5705;2026042712;    1;   16.8;  27.0;eor
       5705;2026042718;    1;   16.7;  29.0;eor
       5705;2026042800;    1;   10.1;  53.0;eor
       5705;2026042806;    1;   10.4;  51.0;eor
       5705;2026042812;    1;   20.5;  29.0;eor
       5705;2026042818;    1;   16.6;  39.0;eor
       5705;2026042900;    1;    9.7;  39.0;eor
       5705;2026042906;    1;    8.3;  44.0;eor
       5705;2026042912;    1;   17.2;  24.0;eor
       5705;2026042918;    1;   13.8;  28.0;eor
       5705;2026043000;    1;    6.5;  43.0;eor
       5705;2026043006;    1;    5.7;  42.0;eor
       5705;2026043012;    1;   15.3;  21.0;eor
       5705;2026043018;    1;   15.2;  23.0;eor
       5705;2026050100;    1;    8.8;  46.0;eor
       5705;2026050106;    1;    8.1;  54.0;eor
       5705;2026050112;    1;   20.8;  27.0;eor
       5705;2026050118;    1;   20.2;  30.0;eor
       5705;2026050200;    1;    9.9;  67.0;eor
       5705;2026050206;    1;   10.2;  63.0;eor
       5705;2026050212;    1;   23.9;  25.0;eor
       5705;2026050218;    1;   23.5;  25.0;eor
       5705;2026050300;    1;   12.3;  69.0;eor
       5705;2026050306;    1;    9.8;  80.0;eor
       5705;2026050312;    1;   23.2;  31.0;eor
       5705;2026050318;    1;   22.0;  39.0;eor
